"academic_year","fiscal_year","sort_term","term","crn","type","location","credit_type","student_level","course_level","same_dept_flag","same_college_flag","same_college_flag_cas","course_level_detail","student_level_detail","credit","fte","headcount","year","course_number_cat","department"
"2014-15","2015",201401,"Spring",34506,"A","I","Regular","Graduate","Graduate","0","0","0","600/700","Masters",2,0.0555556,1,"2015","600 level course","Music"
"2015-16","2016",201502,"Spring",34476,"A","I","Regular","Graduate","Graduate","1","1","1","600/700","Masters",2,0.0555556,2,"2016","600 level course","Music"
"2018-19","2019",201801,"Spring",31749,"A","I","Regular","Undergraduate","Undergraduate","0","1","1","Lower Division","Lower Division",1,0.0222222,1,"2019","200 level course","Dance"
"2014-15","2015",201402,"Fall",14210,"I","I","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Lower Division",10,0.222222222,3,"2014","100 level course","Music"
"2014-15","2015",201402,"Winter",23885,"L","I","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Upper Division",12,0.266666667,4,"2015","400 level course","Music"
"2018-19","2019",201801,"Fall",14013,"A","I","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Upper Division",15,0.333333333,5,"2018","100 level course","Music"
"2016-17","2017",201603,"Fall",17142,"A","I","Regular","Undergraduate","Undergraduate","0","1","1","Upper Division","Upper Division",1,0.0222222,1,"2016","300 level course","Music"
"2017-18","2018",201701,"Fall",17047,"A","I","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Upper Division",8,0.177777778,8,"2017","100 level course","Dance"
"2015-16","2017",201504,"Summer",41614,"L","I","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Lower Division",4,0.088888889,1,"2016","100 level course","Music"
"2014-15","2015",201403,"Spring",34469,"L","I","Regular","Graduate","Graduate","1","1","1","500","Doctoral",6,0.222222222,3,"2015","500 level course","Music"
"2015-16","2016",201503,"Spring",34057,"I","I","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Upper Division",2,0.0444444,1,"2016","100 level course","Music"
"2018-19","2019",201801,"Winter",25067,"L","I","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Lower Division",756,18.22222222,355,"2019","200 level course","Music"
"2015-16","2016",201501,"Spring",33980,"I","I","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Lower Division",12,0.266666667,3,"2016","100 level course","Music"
"2019-20","2020",201901,"Fall",14296,"I","I","Regular","Graduate","Graduate","1","1","1","600/700","Masters",2,0.0555556,1,"2019","600 level course","Music"
"2014-15","2015",201402,"Winter",24456,"A","I","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",4,0.088888889,4,"2015","300 level course","Music"
"2017-18","2018",201702,"Fall",14510,"A","I","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",6,0.133333333,3,"2017","300 level course","Music"
"2014-15","2015",201401,"Fall",11910,"A","I","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Upper Division",4,0.088888889,4,"2014","100 level course","Dance"
"2018-19","2019",201802,"Spring",34265,"L","I","Regular","Graduate","Graduate","1","1","1","600/700","Masters",6,0.166666667,2,"2019","600 level course","Music"
"2013-14","2014",201302,"Winter",28424,"L","I","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Lower Division",4,0.088888889,1,"2014","200 level course","Music"
"2017-18","2018",201703,"Fall",14056,"I","I","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Lower Division",6,0.133333333,3,"2017","100 level course","Music"
"2015-16","2016",201501,"Winter",24061,"I","I","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Lower Division",10,0.222222222,3,"2016","100 level course","Music"
"2014-15","2015",201402,"Winter",24028,"I","I","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Lower Division",6,0.133333333,2,"2015","100 level course","Music"
"2014-15","2015",201401,"Fall",14277,"I","I","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Upper Division",2,0.0444444,1,"2014","200 level course","Music"
"2019-20","2020",201901,"Fall",14568,"L","I","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Lower Division",4,0.088888889,1,"2019","400 level course","Music"
"2014-15","2015",201402,"Spring",34464,"L","I","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Lower Division",56,1.244444444,13,"2015","400 level course","Music"
"2018-19","2019",201801,"Spring",33656,"L","I","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",12,0.266666667,5,"2019","400 level course","Music"
"2014-15","2015",201401,"Spring",31783,"A","I","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Lower Division",15,0.333333333,14,"2015","300 level course","Dance"
"2017-18","2018",201701,"Spring",34026,"I","I","Regular","Graduate","Graduate","1","1","1","600/700","Doctoral",2,0.074074074,1,"2018","600 level course","Music"
"2014-15","2015",201402,"Spring",34011,"I","I","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Upper Division",2,0.0444444,1,"2015","100 level course","Music"
"2015-16","2016",201503,"Fall",11821,"A","I","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Lower Division",5,0.111111111,5,"2015","100 level course","Dance"
"2015-16","2016",201503,"Fall",13970,"L","I","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Upper Division",12,0.266666667,4,"2015","200 level course","Music"
"2017-18","2018",201701,"Spring",33905,"I","I","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",4,0.088888889,1,"2018","300 level course","Music"
"2016-17","2017",201602,"Winter",26244,"L","I","Regular","Graduate","Graduate","1","1","1","500","Masters",36,1,11,"2017","500 level course","Music"
"2019-20","2020",201902,"Winter",24441,"L","I","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Upper Division",18,0.4,9,"2020","100 level course","Music"
"2018-19","2019",201802,"Winter",24585,"L","I","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",6,0.133333333,2,"2019","400 level course","Music"
"2018-19","2019",201801,"Fall",14060,"I","I","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Lower Division",8,0.177777778,2,"2018","100 level course","Music"
"2016-17","2017",201601,"Fall",11762,"A","I","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Upper Division",4,0.088888889,4,"2016","300 level course","Dance"
"2013-14","2014",201303,"Spring",36949,"A","I","Regular","Graduate","Undergraduate","0","0","0","Upper Division","Masters",2,0.0555556,1,"2014","300 level course","Music"
"2018-19","2019",201803,"Spring",36896,"A","I","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Lower Division",4,0.088888889,4,"2019","100 level course","Music"
"2018-19","2019",201802,"Winter",25202,"L","I","Regular","Graduate","Graduate","1","1","1","500","Doctoral",3,0.111111111,1,"2019","500 level course","Music"
"2016-17","2017",201601,"Spring",34332,"S","I","Regular","Graduate","Graduate","1","1","1","600/700","Doctoral",5,0.185185185,3,"2017","600 level course","Music"
"2013-14","2014",201303,"Winter",25269,"I","I","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Upper Division",8,0.177777778,2,"2014","200 level course","Music"
"2014-15","2015",201402,"Fall",14629,"L","I","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",117,2.6,34,"2014","300 level course","Music"
"2017-18","2018",201703,"Winter",22445,"A","I","Regular","Graduate","Undergraduate","0","1","1","Lower Division","Doctoral",1,0.037037,1,"2018","100 level course","Dance"
"2013-14","2014",201303,"Spring",36679,"I","I","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",8,0.177777778,2,"2014","300 level course","Music"
"2014-15","2015",201402,"Spring",33973,"I","I","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Upper Division",4,0.088888889,1,"2015","100 level course","Music"
"2016-17","2017",201601,"Spring",33862,"I","I","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Lower Division",4,0.088888889,1,"2017","100 level course","Music"
"2015-16","2016",201503,"Winter",24056,"I","I","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Upper Division",6,0.133333333,2,"2016","100 level course","Music"
"2019-20","2020",201902,"Fall",14085,"I","I","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Upper Division",2,0.0444444,1,"2019","100 level course","Music"
"2019-20","2020",201902,"Winter",24472,"A","I","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",30,0.666666667,15,"2020","300 level course","Music"
"2018-19","2019",201801,"Fall",14501,"A","I","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",1,0.0222222,1,"2018","300 level course","Music"
"2016-17","2017",201603,"Fall",14393,"I","I","Regular","Graduate","Graduate","1","1","1","600/700","Doctoral",8,0.296296296,2,"2016","700 level course","Music"
"2014-15","2015",201401,"Winter",23860,"L","I","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Lower Division",12,0.266666667,12,"2015","300 level course","Music"
"2018-19","2019",201802,"Winter",25164,"L","I","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",12,0.266666667,4,"2019","400 level course","Music"
"2015-16","2016",201502,"Winter",23988,"A","I","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Upper Division",2,0.0444444,1,"2016","100 level course","Music"
"2017-18","2018",201701,"Fall",14558,"L","I","Regular","Graduate","Graduate","1","1","1","500","Doctoral",12,0.444444444,4,"2017","500 level course","Music"
"2016-17","2018",201604,"Summer",41609,"L","I","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Upper Division",52,1.155555556,17,"2017","100 level course","Music"
"2014-15","2015",201403,"Fall",14162,"I","I","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Lower Division",5,0.111111111,2,"2014","100 level course","Music"
"2015-16","2016",201503,"Spring",34181,"I","I","Regular","Graduate","Graduate","0","0","0","600/700","Masters",2,0.0555556,1,"2016","600 level course","Music"
"2017-18","2018",201701,"Fall",14079,"I","I","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Lower Division",4,0.088888889,1,"2017","100 level course","Music"
"2013-14","2014",201302,"Winter",25354,"I","I","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",2,0.0444444,1,"2014","300 level course","Music"
"2015-16","2016",201501,"Fall",14543,"A","I","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",6,0.133333333,6,"2015","300 level course","Music"
"2015-16","2016",201502,"Fall",14469,"I","I","Regular","Graduate","Graduate","1","1","1","600/700","Doctoral",4,0.148148148,1,"2015","700 level course","Music"
"2017-18","2018",201701,"Fall",13955,"E","I","Regular","Graduate","Graduate","1","1","1","600/700","Masters",9,0.25,5,"2017","600 level course","Music"
"2014-15","2015",201401,"Fall",14730,"L","I","Regular","Graduate","Graduate","1","1","1","600/700","Masters",81,2.416666667,25,"2014","600 level course","Music"
"2014-15","2015",201403,"Winter",24058,"I","I","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Lower Division",4,0.088888889,1,"2015","200 level course","Music"
"2017-18","2018",201702,"Spring",34174,"L","I","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Lower Division",8,0.177777778,2,"2018","300 level course","Music"
"2017-18","2018",201701,"Fall",14425,"L","I","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Lower Division",464,10.66666667,119,"2017","100 level course","Music"
"2018-19","2019",201802,"Winter",27522,"S","I","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Upper Division",4,0.088888889,1,"2019","400 level course","Music"
"2016-17","2017",201602,"Fall",14342,"I","I","Regular","Graduate","Graduate","1","1","1","600/700","Masters",6,0.166666667,2,"2016","600 level course","Music"
"2017-18","2018",201701,"Spring",34125,"U","V","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Lower Division",196,4.266666667,49,"2018","300 level course","Music"
"2015-16","2016",201502,"Winter",21907,"A","I","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Lower Division",4,0.088888889,4,"2016","300 level course","Dance"
"2013-14","2014",201302,"Winter",28438,"A","I","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Lower Division",1,0.0222222,1,"2014","100 level course","Music"
"2015-16","2016",201501,"Fall",14037,"L","I","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",16,0.355555556,4,"2015","400 level course","Music"
"2013-14","2014",201302,"Spring",36492,"I","I","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Upper Division",4,0.088888889,2,"2014","100 level course","Music"
"2018-19","2019",201801,"Winter",24908,"I","I","Regular","Graduate","Graduate","1","1","1","600/700","Masters",4,0.111111111,1,"2019","600 level course","Music"
"2015-16","2016",201503,"Spring",33964,"I","I","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Lower Division",4,0.088888889,1,"2016","100 level course","Music"
"2015-16","2016",201503,"Fall",14523,"L","I","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Lower Division",16,0.355555556,4,"2015","200 level course","Music"
"2015-16","2016",201502,"Winter",27067,"L","I","Regular","Graduate","Graduate","1","1","1","600/700","Doctoral",24,0.888888889,6,"2016","600 level course","Music"
"2019-20","2020",201902,"Fall",14519,"A","I","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Lower Division",4,0.088888889,2,"2019","300 level course","Music"
"2018-19","2019",201802,"Winter",25056,"A","I","Regular","Graduate","Undergraduate","0","0","0","Lower Division","Masters",1,0.0277778,1,"2019","100 level course","Music"
"2015-16","2016",201501,"Winter",24005,"I","I","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Upper Division",10,0.222222222,5,"2016","100 level course","Music"
"2017-18","2018",201703,"Fall",14001,"I","I","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Lower Division",4,0.088888889,2,"2017","100 level course","Music"
"2014-15","2015",201401,"Spring",34218,"I","I","Regular","Graduate","Graduate","1","1","1","600/700","Masters",2,0.0555556,1,"2015","600 level course","Music"
